timestamp_est,symbol,order_id,side,price,size,order_type,action,session_id,data_type,cbdr_window
2025-11-12 07:33:38.953,MNQZ5.CME@RITHMIC,130032787506000,BUY,25784.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:39.342,MNQZ5.CME@RITHMIC,6868770062468,BUY,25763.25,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 07:33:39.344,MNQZ5.CME@RITHMIC,130033179021500,BUY,25763.25,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:40.390,MNQZ5.CME@RITHMIC,130034225017000,SELL,25868.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:40.741,MNQZ5.CME@RITHMIC,130034576082800,SELL,25820.0,72,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:40.754,MNQZ5.CME@RITHMIC,130034588382500,SELL,25800.0,92,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:42.016,MNQZ5.CME@RITHMIC,130035850355300,SELL,25799.0,41,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:43.951,MNQZ5.CME@RITHMIC,130037786121100,BUY,25790.0,36,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:44.144,MNQZ5.CME@RITHMIC,130037978290200,BUY,25790.0,35,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:45.120,MNQZ5.CME@RITHMIC,130038955467100,BUY,25790.0,34,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:45.139,MNQZ5.CME@RITHMIC,130038974292800,BUY,25790.0,33,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:45.209,MNQZ5.CME@RITHMIC,130039043370500,BUY,25790.0,32,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:45.247,MNQZ5.CME@RITHMIC,130039081340600,BUY,25790.0,30,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:45.311,MNQZ5.CME@RITHMIC,130039145830400,BUY,25790.0,29,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:45.313,MNQZ5.CME@RITHMIC,130039147191200,BUY,25790.0,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:45.314,MNQZ5.CME@RITHMIC,130039148451000,BUY,25790.0,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:45.421,MNQZ5.CME@RITHMIC,130039255867800,BUY,25790.0,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:45.441,MNQZ5.CME@RITHMIC,130039275595600,BUY,25790.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:45.660,MNQZ5.CME@RITHMIC,130039494933100,BUY,25790.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:45.664,MNQZ5.CME@RITHMIC,130039498399600,BUY,25790.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:45.771,MNQZ5.CME@RITHMIC,130039606327200,SELL,25808.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:45.773,MNQZ5.CME@RITHMIC,6868770065732,SELL,25820.5,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 07:33:45.776,MNQZ5.CME@RITHMIC,130039610224400,SELL,25820.5,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:46.103,MNQZ5.CME@RITHMIC,6868770062468,BUY,25761.0,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 07:33:46.105,MNQZ5.CME@RITHMIC,130039940255500,BUY,25761.0,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:46.516,MNQZ5.CME@RITHMIC,130040350515800,BUY,25790.0,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:46.584,MNQZ5.CME@RITHMIC,130040418451500,BUY,25788.75,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:46.683,MNQZ5.CME@RITHMIC,130040518072200,BUY,25790.0,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:47.342,MNQZ5.CME@RITHMIC,130041176771700,SELL,25803.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:47.946,MNQZ5.CME@RITHMIC,130041781322100,SELL,25803.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:49.432,MNQZ5.CME@RITHMIC,130043266500600,BUY,25790.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:50.322,MNQZ5.CME@RITHMIC,130044156043200,BUY,25790.0,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:50.906,MNQZ5.CME@RITHMIC,130044740799900,SELL,25830.0,29,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:50.921,MNQZ5.CME@RITHMIC,130044755342100,BUY,25790.0,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:51.670,MNQZ5.CME@RITHMIC,130045505051100,BUY,25790.0,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:52.215,MNQZ5.CME@RITHMIC,130046049446900,BUY,25700.0,117,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:52.436,MNQZ5.CME@RITHMIC,130046270452100,BUY,25790.0,29,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:52.607,MNQZ5.CME@RITHMIC,130046441670700,SELL,25799.0,40,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:52.885,MNQZ5.CME@RITHMIC,130046719846000,BUY,25788.75,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:53.062,MNQZ5.CME@RITHMIC,130046896674900,BUY,25790.0,30,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:55.488,MNQZ5.CME@RITHMIC,130049322577700,SELL,25800.0,86,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:57.365,MNQZ5.CME@RITHMIC,130051199974900,BUY,25790.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:57.367,MNQZ5.CME@RITHMIC,130051201604200,BUY,25790.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:57.369,MNQZ5.CME@RITHMIC,130051203122600,BUY,25790.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:57.370,MNQZ5.CME@RITHMIC,130051204609500,BUY,25790.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:57.372,MNQZ5.CME@RITHMIC,130051206719900,BUY,25790.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:57.374,MNQZ5.CME@RITHMIC,130051208515700,BUY,25790.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:58.456,MNQZ5.CME@RITHMIC,130052289964100,BUY,25620.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:58.635,MNQZ5.CME@RITHMIC,130052470377000,BUY,25788.75,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:59.061,MNQZ5.CME@RITHMIC,130052895566300,SELL,25850.0,103,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:33:59.318,MNQZ5.CME@RITHMIC,130053153281900,BUY,25788.75,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:04.651,MNQZ5.CME@RITHMIC,130058485533400,BUY,25788.75,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:04.795,MNQZ5.CME@RITHMIC,130058629320600,SELL,25802.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:04.923,MNQZ5.CME@RITHMIC,130058758257700,SELL,25802.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:06.802,MNQZ5.CME@RITHMIC,130060637508800,BUY,25790.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:07.439,MNQZ5.CME@RITHMIC,130061273783500,BUY,25788.75,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:07.594,MNQZ5.CME@RITHMIC,130061428954700,SELL,25837.0,31,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:08.568,MNQZ5.CME@RITHMIC,130062402817300,BUY,25762.0,29,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:08.572,MNQZ5.CME@RITHMIC,130062406519200,BUY,25788.75,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:08.899,MNQZ5.CME@RITHMIC,130062733740800,BUY,25788.75,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:09.334,MNQZ5.CME@RITHMIC,130063169089800,SELL,25830.0,32,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:10.646,MNQZ5.CME@RITHMIC,130064480226200,BUY,25788.75,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:11.042,MNQZ5.CME@RITHMIC,130064876209500,BUY,25788.75,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:11.049,MNQZ5.CME@RITHMIC,130064883813400,SELL,25810.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:11.067,MNQZ5.CME@RITHMIC,130064901193400,SELL,25800.0,87,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:12.623,MNQZ5.CME@RITHMIC,130066457576200,BUY,25790.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:12.712,MNQZ5.CME@RITHMIC,130066547211600,BUY,25790.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:13.440,MNQZ5.CME@RITHMIC,130067274817700,BUY,25790.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:14.451,MNQZ5.CME@RITHMIC,130068285988200,BUY,25790.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:15.870,MNQZ5.CME@RITHMIC,130069704572400,SELL,25868.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:17.596,MNQZ5.CME@RITHMIC,130071430223300,SELL,25802.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:18.169,MNQZ5.CME@RITHMIC,130072003342600,BUY,25790.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:22.014,MNQZ5.CME@RITHMIC,6868770062468,BUY,25763.25,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 07:34:22.018,MNQZ5.CME@RITHMIC,130075852844300,BUY,25763.25,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:23.017,MNQZ5.CME@RITHMIC,130076852112900,BUY,25790.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:23.126,MNQZ5.CME@RITHMIC,130076960585100,BUY,25790.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:23.168,MNQZ5.CME@RITHMIC,130077002931400,SELL,25830.0,34,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:24.641,MNQZ5.CME@RITHMIC,130078475783000,BUY,25790.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:24.993,MNQZ5.CME@RITHMIC,130078827842000,SELL,25802.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:25.048,MNQZ5.CME@RITHMIC,130078882598900,SELL,25802.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:26.387,MNQZ5.CME@RITHMIC,130080221762100,BUY,25730.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:27.732,MNQZ5.CME@RITHMIC,130081566400900,SELL,25820.0,73,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:31.848,MNQZ5.CME@RITHMIC,130085682390600,SELL,25830.0,32,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:33.020,MNQZ5.CME@RITHMIC,130086854601400,BUY,25789.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:33.028,MNQZ5.CME@RITHMIC,130086862613700,SELL,25798.0,32,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:33.315,MNQZ5.CME@RITHMIC,130087149781200,SELL,25830.0,31,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:33.811,MNQZ5.CME@RITHMIC,130087645406400,SELL,25800.0,93,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:34.119,MNQZ5.CME@RITHMIC,130087953266900,SELL,25806.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:35.725,MNQZ5.CME@RITHMIC,130089560027100,SELL,25880.0,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:42.281,MNQZ5.CME@RITHMIC,130096115157900,BUY,25791.5,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:43.676,MNQZ5.CME@RITHMIC,130097510814700,BUY,25300.0,38,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:46.101,MNQZ5.CME@RITHMIC,130099935704600,SELL,25870.0,49,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:46.107,MNQZ5.CME@RITHMIC,130099941332800,SELL,25810.25,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:46.109,MNQZ5.CME@RITHMIC,6868770065732,SELL,25822.75,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 07:34:46.112,MNQZ5.CME@RITHMIC,130099946825300,SELL,25822.75,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:48.343,MNQZ5.CME@RITHMIC,130102178530400,BUY,25791.5,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:48.437,MNQZ5.CME@RITHMIC,130102272031800,BUY,25791.5,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:48.732,MNQZ5.CME@RITHMIC,130102566916400,BUY,25790.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:48.931,MNQZ5.CME@RITHMIC,130102766096700,BUY,25790.0,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:49.065,MNQZ5.CME@RITHMIC,130102899853500,SELL,25870.0,46,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:49.388,MNQZ5.CME@RITHMIC,130103223268400,BUY,25791.5,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:49.413,MNQZ5.CME@RITHMIC,130103247561800,BUY,25791.5,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:50.924,MNQZ5.CME@RITHMIC,130104759648000,BUY,25790.0,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:50.945,MNQZ5.CME@RITHMIC,130104780066400,BUY,25790.0,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:51.478,MNQZ5.CME@RITHMIC,130105313014700,BUY,25790.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:51.901,MNQZ5.CME@RITHMIC,130105735408800,SELL,25868.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:52.227,MNQZ5.CME@RITHMIC,130106061781300,SELL,25840.0,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:54.758,MNQZ5.CME@RITHMIC,130108593657800,SELL,25808.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:54.760,MNQZ5.CME@RITHMIC,6868770065732,SELL,25820.5,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 07:34:54.763,MNQZ5.CME@RITHMIC,130108597080100,SELL,25820.5,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:56.202,MNQZ5.CME@RITHMIC,130110037164900,BUY,25790.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:56.220,MNQZ5.CME@RITHMIC,130110055202600,BUY,25790.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:56.316,MNQZ5.CME@RITHMIC,130110150750900,BUY,25790.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:56.413,MNQZ5.CME@RITHMIC,130110248392900,SELL,25870.0,47,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:57.897,MNQZ5.CME@RITHMIC,130111731509500,BUY,25790.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:58.102,MNQZ5.CME@RITHMIC,130111937564500,BUY,25790.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:58.783,MNQZ5.CME@RITHMIC,130112617770700,BUY,25790.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:34:58.789,MNQZ5.CME@RITHMIC,130112623816700,BUY,25790.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:00.469,MNQZ5.CME@RITHMIC,130114304033800,SELL,25801.0,29,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:02.130,MNQZ5.CME@RITHMIC,6868770065732,SELL,25823.0,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 07:35:02.133,MNQZ5.CME@RITHMIC,130115968004500,SELL,25823.0,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:02.224,MNQZ5.CME@RITHMIC,130116058765600,SELL,25870.0,49,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:02.500,MNQZ5.CME@RITHMIC,130116335503000,SELL,25803.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:02.664,MNQZ5.CME@RITHMIC,130116498331100,SELL,25803.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:03.636,MNQZ5.CME@RITHMIC,130117470765800,BUY,25791.5,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:03.930,MNQZ5.CME@RITHMIC,130117765637700,BUY,25778.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:03.932,MNQZ5.CME@RITHMIC,6868770062468,BUY,25765.5,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 07:35:03.935,MNQZ5.CME@RITHMIC,130117769700700,BUY,25765.5,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:04.921,MNQZ5.CME@RITHMIC,130118756320200,BUY,25761.5,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:04.955,MNQZ5.CME@RITHMIC,130118789723200,SELL,25798.0,33,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:05.832,MNQZ5.CME@RITHMIC,130119666897600,SELL,25799.0,41,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:06.326,MNQZ5.CME@RITHMIC,130120161598200,BUY,25789.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:06.435,MNQZ5.CME@RITHMIC,130120269701800,BUY,25785.5,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:06.438,MNQZ5.CME@RITHMIC,130120272549700,SELL,25880.0,29,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:06.534,MNQZ5.CME@RITHMIC,130120368136700,BUY,25720.0,49,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:07.104,MNQZ5.CME@RITHMIC,130120939583700,BUY,25791.5,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:07.153,MNQZ5.CME@RITHMIC,130120988025600,SELL,25850.0,101,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:07.154,MNQZ5.CME@RITHMIC,130120989325600,SELL,25820.0,75,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 07:35:07.954,MNQZ5.CME@RITHMIC,130121788782800,SELL,25799.0,40,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
