timestamp_est,symbol,event_type,price,detected_size,estimated_total_size,confidence_score,session_id,cbdr_window,iceberg_subtype
2025-11-12 06:18:32.271360,MNQZ5.CME@RITHMIC,STOP,25789.5,1,2,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:18:56.943662,MNQZ5.CME@RITHMIC,STOP,25787.25,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:19:26.561557,MNQZ5.CME@RITHMIC,STOP,25786.25,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:19:34.866803,MNQZ5.CME@RITHMIC,STOP,25785.25,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:19:36.866769,MNQZ5.CME@RITHMIC,STOP,25784.5,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:19:36.884710,MNQZ5.CME@RITHMIC,STOP,25784.0,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:19:36.884715,MNQZ5.CME@RITHMIC,STOP,25784.0,1,2,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:21:11.001737,MNQZ5.CME@RITHMIC,STOP,25783.25,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:21:11.001741,MNQZ5.CME@RITHMIC,STOP,25783.25,2,3,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:21:11.001779,MNQZ5.CME@RITHMIC,STOP,25783.0,1,4,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:21:11.001783,MNQZ5.CME@RITHMIC,STOP,25783.0,1,5,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:21:11.001792,MNQZ5.CME@RITHMIC,STOP,25783.0,1,6,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:21:17.448538,MNQZ5.CME@RITHMIC,STOP,25785.75,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:21:17.449698,MNQZ5.CME@RITHMIC,STOP,25785.75,2,3,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:21:17.449706,MNQZ5.CME@RITHMIC,STOP,25785.75,1,4,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:21:17.449721,MNQZ5.CME@RITHMIC,STOP,25785.75,1,5,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:22:18.605582,MNQZ5.CME@RITHMIC,STOP,25786.25,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:22:19.888475,MNQZ5.CME@RITHMIC,STOP,25785.0,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:02.643404,MNQZ5.CME@RITHMIC,STOP,25782.5,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:02.643412,MNQZ5.CME@RITHMIC,STOP,25782.5,1,2,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:02.643423,MNQZ5.CME@RITHMIC,STOP,25782.5,1,3,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:02.643430,MNQZ5.CME@RITHMIC,STOP,25782.5,1,4,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:02.643440,MNQZ5.CME@RITHMIC,STOP,25782.5,1,5,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:02.643446,MNQZ5.CME@RITHMIC,STOP,25782.5,1,6,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:02.643456,MNQZ5.CME@RITHMIC,STOP,25782.5,1,7,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:02.643460,MNQZ5.CME@RITHMIC,STOP,25782.5,1,8,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:02.643470,MNQZ5.CME@RITHMIC,STOP,25782.25,1,9,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:02.643475,MNQZ5.CME@RITHMIC,STOP,25782.25,1,10,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:02.644277,MNQZ5.CME@RITHMIC,STOP,25782.25,1,11,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:02.644284,MNQZ5.CME@RITHMIC,STOP,25782.25,1,12,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:02.644308,MNQZ5.CME@RITHMIC,STOP,25782.25,3,15,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:02.644314,MNQZ5.CME@RITHMIC,STOP,25782.25,2,17,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:46.380594,MNQZ5.CME@RITHMIC,STOP,25782.0,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:46.380598,MNQZ5.CME@RITHMIC,STOP,25781.75,1,2,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:46.380719,MNQZ5.CME@RITHMIC,STOP,25781.75,1,3,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:46.380728,MNQZ5.CME@RITHMIC,STOP,25781.75,1,4,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:46.380745,MNQZ5.CME@RITHMIC,STOP,25781.75,1,5,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.429148,MNQZ5.CME@RITHMIC,STOP,25781.25,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.429179,MNQZ5.CME@RITHMIC,STOP,25781.25,1,2,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.429186,MNQZ5.CME@RITHMIC,STOP,25781.25,2,4,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.429202,MNQZ5.CME@RITHMIC,STOP,25781.25,1,5,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.429213,MNQZ5.CME@RITHMIC,STOP,25781.25,1,6,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.429231,MNQZ5.CME@RITHMIC,STOP,25781.25,1,7,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.429243,MNQZ5.CME@RITHMIC,STOP,25781.25,1,8,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.429283,MNQZ5.CME@RITHMIC,STOP,25781.25,1,9,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.429287,MNQZ5.CME@RITHMIC,STOP,25781.25,1,10,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.429295,MNQZ5.CME@RITHMIC,STOP,25781.0,1,11,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.429299,MNQZ5.CME@RITHMIC,STOP,25781.0,1,12,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.430021,MNQZ5.CME@RITHMIC,STOP,25781.0,1,13,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.430029,MNQZ5.CME@RITHMIC,STOP,25781.0,2,15,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.430044,MNQZ5.CME@RITHMIC,STOP,25781.0,1,16,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.430049,MNQZ5.CME@RITHMIC,STOP,25781.0,1,17,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.431039,MNQZ5.CME@RITHMIC,STOP,25781.0,1,18,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.431046,MNQZ5.CME@RITHMIC,STOP,25781.0,1,19,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.431060,MNQZ5.CME@RITHMIC,STOP,25781.0,1,20,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.431067,MNQZ5.CME@RITHMIC,STOP,25781.0,2,22,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.431076,MNQZ5.CME@RITHMIC,STOP,25781.0,1,23,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.431083,MNQZ5.CME@RITHMIC,STOP,25781.0,1,24,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.431092,MNQZ5.CME@RITHMIC,STOP,25781.0,1,25,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.431098,MNQZ5.CME@RITHMIC,STOP,25780.75,1,26,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.432015,MNQZ5.CME@RITHMIC,STOP,25780.75,1,27,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.432024,MNQZ5.CME@RITHMIC,STOP,25780.75,1,28,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.432067,MNQZ5.CME@RITHMIC,STOP,25780.75,1,29,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.432074,MNQZ5.CME@RITHMIC,STOP,25780.75,2,31,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.432083,MNQZ5.CME@RITHMIC,STOP,25780.75,1,32,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.432089,MNQZ5.CME@RITHMIC,STOP,25780.75,1,33,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.432098,MNQZ5.CME@RITHMIC,STOP,25780.75,1,34,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.432105,MNQZ5.CME@RITHMIC,STOP,25780.75,2,36,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.432114,MNQZ5.CME@RITHMIC,STOP,25780.75,1,37,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.432120,MNQZ5.CME@RITHMIC,STOP,25780.75,1,38,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.432129,MNQZ5.CME@RITHMIC,STOP,25780.5,1,39,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.432136,MNQZ5.CME@RITHMIC,STOP,25780.5,1,40,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:24:51.433020,MNQZ5.CME@RITHMIC,STOP,25780.5,1,41,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:25:02.917630,MNQZ5.CME@RITHMIC,STOP,25782.25,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:25:44.141312,MNQZ5.CME@RITHMIC,STOP,25785.0,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.372223,MNQZ5.CME@RITHMIC,STOP,25779.75,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.372232,MNQZ5.CME@RITHMIC,STOP,25779.75,1,2,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.372236,MNQZ5.CME@RITHMIC,STOP,25779.75,1,3,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.372243,MNQZ5.CME@RITHMIC,STOP,25779.75,1,4,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.372248,MNQZ5.CME@RITHMIC,STOP,25779.75,1,5,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.372255,MNQZ5.CME@RITHMIC,STOP,25779.5,1,6,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.372259,MNQZ5.CME@RITHMIC,STOP,25779.5,1,7,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.372265,MNQZ5.CME@RITHMIC,STOP,25779.5,1,8,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.372269,MNQZ5.CME@RITHMIC,STOP,25779.5,1,9,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.372275,MNQZ5.CME@RITHMIC,STOP,25779.5,1,10,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.372278,MNQZ5.CME@RITHMIC,STOP,25779.5,1,11,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.372287,MNQZ5.CME@RITHMIC,STOP,25779.5,1,12,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.373076,MNQZ5.CME@RITHMIC,STOP,25779.25,1,13,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.373088,MNQZ5.CME@RITHMIC,STOP,25779.25,2,15,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.373163,MNQZ5.CME@RITHMIC,STOP,25779.25,2,17,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.373170,MNQZ5.CME@RITHMIC,STOP,25779.25,1,18,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.373181,MNQZ5.CME@RITHMIC,STOP,25779.25,1,19,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.373185,MNQZ5.CME@RITHMIC,STOP,25779.25,2,21,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.373192,MNQZ5.CME@RITHMIC,STOP,25779.25,1,22,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.373197,MNQZ5.CME@RITHMIC,STOP,25779.25,1,23,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.373208,MNQZ5.CME@RITHMIC,STOP,25779.25,1,24,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.373214,MNQZ5.CME@RITHMIC,STOP,25779.0,1,25,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.373224,MNQZ5.CME@RITHMIC,STOP,25779.0,1,26,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.373227,MNQZ5.CME@RITHMIC,STOP,25779.0,1,27,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.384214,MNQZ5.CME@RITHMIC,STOP,25779.0,1,28,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.384224,MNQZ5.CME@RITHMIC,STOP,25779.0,2,30,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.384247,MNQZ5.CME@RITHMIC,STOP,25779.0,1,31,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.384254,MNQZ5.CME@RITHMIC,STOP,25779.0,1,32,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.384302,MNQZ5.CME@RITHMIC,STOP,25779.0,1,33,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.384308,MNQZ5.CME@RITHMIC,STOP,25779.0,1,34,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.384320,MNQZ5.CME@RITHMIC,STOP,25779.0,1,35,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.384326,MNQZ5.CME@RITHMIC,STOP,25779.0,1,36,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.384339,MNQZ5.CME@RITHMIC,STOP,25779.0,1,37,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.384345,MNQZ5.CME@RITHMIC,STOP,25779.0,1,38,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.404341,MNQZ5.CME@RITHMIC,STOP,25778.5,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.404348,MNQZ5.CME@RITHMIC,STOP,25778.25,1,2,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.404358,MNQZ5.CME@RITHMIC,STOP,25778.25,1,3,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.404364,MNQZ5.CME@RITHMIC,STOP,25778.25,1,4,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.404374,MNQZ5.CME@RITHMIC,STOP,25778.25,1,5,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.404382,MNQZ5.CME@RITHMIC,STOP,25778.25,1,6,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405135,MNQZ5.CME@RITHMIC,STOP,25778.25,1,7,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405145,MNQZ5.CME@RITHMIC,STOP,25778.0,2,9,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405163,MNQZ5.CME@RITHMIC,STOP,25778.0,1,10,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405167,MNQZ5.CME@RITHMIC,STOP,25778.0,1,11,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405295,MNQZ5.CME@RITHMIC,STOP,25778.0,1,12,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405300,MNQZ5.CME@RITHMIC,STOP,25778.0,1,13,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405309,MNQZ5.CME@RITHMIC,STOP,25778.0,1,14,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405313,MNQZ5.CME@RITHMIC,STOP,25778.0,2,16,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405320,MNQZ5.CME@RITHMIC,STOP,25778.0,1,17,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405324,MNQZ5.CME@RITHMIC,STOP,25778.0,1,18,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405330,MNQZ5.CME@RITHMIC,STOP,25778.0,1,19,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405334,MNQZ5.CME@RITHMIC,STOP,25778.0,1,20,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405341,MNQZ5.CME@RITHMIC,STOP,25778.0,1,21,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405344,MNQZ5.CME@RITHMIC,STOP,25778.0,1,22,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405351,MNQZ5.CME@RITHMIC,STOP,25778.0,1,23,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.405355,MNQZ5.CME@RITHMIC,STOP,25778.0,1,24,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.440113,MNQZ5.CME@RITHMIC,STOP,25777.5,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.440121,MNQZ5.CME@RITHMIC,STOP,25777.5,1,2,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.440132,MNQZ5.CME@RITHMIC,STOP,25777.5,1,3,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:26:43.440137,MNQZ5.CME@RITHMIC,STOP,25777.5,1,4,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:27:46.738468,MNQZ5.CME@RITHMIC,STOP,25772.75,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:27:46.738473,MNQZ5.CME@RITHMIC,STOP,25772.75,1,2,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:27:46.738482,MNQZ5.CME@RITHMIC,STOP,25772.75,1,3,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:27:46.738486,MNQZ5.CME@RITHMIC,STOP,25772.5,1,4,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:27:46.738494,MNQZ5.CME@RITHMIC,STOP,25772.5,1,5,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:27:46.738499,MNQZ5.CME@RITHMIC,STOP,25772.5,1,6,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:27:46.738506,MNQZ5.CME@RITHMIC,STOP,25772.5,1,7,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:27:46.738510,MNQZ5.CME@RITHMIC,STOP,25772.5,1,8,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:27:46.738519,MNQZ5.CME@RITHMIC,STOP,25772.5,1,9,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:27:48.073535,MNQZ5.CME@RITHMIC,STOP,25772.25,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:28:33.981882,MNQZ5.CME@RITHMIC,STOP,25769.75,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:28:33.981888,MNQZ5.CME@RITHMIC,STOP,25770.0,1,2,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:28:33.981904,MNQZ5.CME@RITHMIC,STOP,25770.0,1,3,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:29:39.425437,MNQZ5.CME@RITHMIC,STOP,25761.25,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:33:05.879486,MNQZ5.CME@RITHMIC,STOP,25756.5,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:33:27.350676,MNQZ5.CME@RITHMIC,STOP,25755.25,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:33:50.131091,MNQZ5.CME@RITHMIC,STOP,25762.75,1,1,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
2025-11-12 06:33:50.153314,MNQZ5.CME@RITHMIC,STOP,25763.25,2,2,0.0,MNQZ5.CME@RITHMIC_20251110_ASIAN,OUTSIDE_CBDR,
